,Name,Epoch Date Close Approach,Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles),Jupiter Tisserand Invariant,Epoch Osculation,Semi Major Axis,Asc Node Longitude,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,approach_year,approach_month,approach_day,Orbital Period,Orbit Uncertainity,Hazardous,approach_date,MissDist/Semimajoraxis,Time Until Approach (days),Eccentricity,Average Orbital Velocity (km/s),Orbital Period (years),Heliocentric Distance (meters),Escape Velocity (km/s),Specific Orbital Energy (MJ/kg),Specific Angular Momentum (m^2/s),Perihelion Distance (m),Velocity at Perihelion (km/s),Velocity at Aphelion (km/s),Mean Motion (degrees/day),Synodic Period (years),Semi Minor Axis,Ellipse Area (A^2),Ratio Aphe/Peri,Anomaly_iso,Anomaly_iqr
2775,3745995,2010-04-22 07:06:40,1,45271.41174,28129.8947,0.302134467,117.530304,38424405.43229847,28085152.0,6.904,2458000,0.832594209,350.1835139,29.80164265,1.8981149729040065,2457922.307,182.73523715752074,1.297340556,2010,4,8,0,0,False,2010-04-08,46150219.41895162,-5293,0.999,32.646585385300455,0.7596317649297927,124556093.66640002,145.99996830956596,-53.289976865985665,181806388631964.22,124556093.66640012,1459.634637538485,18.70582847010625,1.297505355714885,0.0,0.03722543512981134,0.09736952278852713,0.0015803595344560694,1,1
2776,3409991,2010-05-08 06:26:40,1,47713.39629,29647.24894,0.288513604,112.2317886,43161020.0,26819014.0,5.126265167737331,2458000,1.016434696,220.6893525,259.6686405,1.12601751,2457863.763,131.5137031,0.961800175,2010,5,8,0,1,False,2010-05-08,42463151.02175537,-5277,0.10781097342627527,29.547090065620417,1.024642251225249,152058630.52159998,132.13860384807194,-43.65152656729423,4466702840749376.0,135665041547.19994,32.924493958123634,26.516141218640584,0.9619223511317848,0.0,1.0105103156863138,3.226785563727132,1.0211310981084536,0,0
2777,3522157,2010-05-08 06:26:40,1,50516.969113574676,39046.89606,0.232176901,90.31681061,38424405.43229847,21582192.0,5.126265167737331,2458000,1.373730203,213.3721083,106.0723086,1.8981149729040065,2457758.485,148.1473618,0.612141613,2010,5,8,0,0,False,2010-05-08,27970852.89992599,-5277,0.38172325887487707,25.415797010000862,1.6099233834903104,205510038.3688,113.66289963339565,-32.298136882678435,4827683188379833.0,127062076791.16064,37.994681893281324,17.001398760698546,0.6122193723472237,0.0,1.2697067707652596,5.479674416856539,1.6121552837271433,0,0
2778,3523944,2010-05-08 06:26:40,0,32375.00767,20116.57074,0.065083528,25.31749153,9736357.0,23911784.835555866,5.483,2458000,1.3582424092109981,233.3382121,276.357921,1.319018974,2457885.84,93.93298678,0.819233614,2010,5,8,0,0,False,2010-05-08,7168350.019092572,-5277,1e-05,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,5193674088014780.0,203191032487.32117,25.560547748773594,26.309396913145545,0.622720708140897,0.0,1.358242409143086,5.795680631238275,1.7915295935656885,0,0
2779,3548887,2010-05-08 06:26:40,0,12026.65095,31312.45573536955,0.141084532,54.88188553,21105946.0,13114627.0,6.328,2458000,0.949415572,198.1029365,305.0126077,1.070314147,2457951.491,52.2154303,0.7610904264177131,2010,5,8,0,1,False,2010-05-08,22230461.162058968,-5277,0.12733999585167935,30.572171088744145,0.9249911212249692,142032569.5712,136.72290554837133,-46.732882253972164,4306894354867726.5,123946142751.20004,34.74811123015788,26.89808487398457,1.065552155854521,0.0,0.9416864992761959,2.808746649605365,0.8867734629190569,0,1
2780,3551067,2010-05-08 06:26:40,1,44323.58033,27540.94912,0.209989073,81.68574524,31413918.0,19519704.0,6.446,2458000,1.3582424092109981,224.1071101,310.2062649,1.084998013,2457976.422,182.73523715752074,1.119812856,2010,5,8,0,0,True,2010-05-08,23128358.963734847,-5277,1e-05,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,5193674088014780.0,203191032487.32117,25.560547748773594,31.343184909407327,0.622720708140897,0.0,1.358242409143086,5.795680631238275,1.4736755782631143,0,0
2781,3704144,2010-05-08 06:26:40,0,11556.52401,7180.774602,0.263607509,102.5433197,38424405.43229847,23911784.835555866,4.689,2458000,1.411882926,172.1857897060477,185.14892384053795,1.706782447,2457976.422,168.7449201,0.587497529,2010,5,8,0,1,False,2010-05-08,27215008.21683459,-5277,0.20886967011880972,25.070044998243166,1.6774557306722906,211217685.7296,112.11664963010062,-31.42535781069686,5178442416712705.0,167100717388.00003,30.989947246537575,20.28100116511681,0.5875721578491596,0.0,1.380741709822765,6.124364117893616,1.9064476692442922,0,1
2782,3720000,2010-05-08 06:26:40,1,56206.23417,34924.36811,0.338877629,131.8233948,38424405.43229847,31500642.0,6.071,2458000,0.991779316,72.48691883,185.14892384053795,1.203267323,2458124.426,236.3362,0.997887319,2010,5,8,0,0,False,2010-05-08,38742898.558592714,-5277,0.2132409938260901,29.912102014855616,0.9875875540253894,148370185.67360002,133.77098691025117,-44.73669234735647,4335987016241350.5,116731579826.40002,37.144935609452986,24.087640273615904,0.9980140792076218,0.0,0.9689680255512025,3.0190782232009084,0.938899034540596,0,0
2783,3519453,2010-05-15 07:53:20,1,50516.969113574676,31312.45573536955,0.00466251,100.70988334300175,38424405.43229847,433407.375,5.126265167737331,2458000,1.215651437,222.3648268,74.97655954,1.572025601,2457827.884,182.73523715752074,0.7610904264177131,2010,5,8,0,0,False,2010-05-08,31608077.992424127,-5270,0.29315489058234045,27.017796282847716,1.3401908233026367,181861454.9752,120.82725818137725,-36.49806579907299,4697621116383811.0,128547880040.80002,36.54374630598984,19.974999549014836,0.7354372722376015,0.0,1.1622417440074446,4.438696086957994,1.350805871513466,0,0
2784,2163693,2010-05-15 07:53:20,1,61896.72414,31312.45573536955,0.377384356,146.8025208,56455896.0,35080068.0,5.126265167737331,2458000,0.741081036,103.8991143,252.9324201,0.979819774,2457976.422,81.77701987,1.544918324,2010,5,15,0,0,False,2010-05-15,76180462.40222506,-5270,0.3221493013619634,34.603625775097946,0.6378985105833385,110865722.9856,154.75211900216573,-59.87054583915117,3631835538987686.0,75150407780.79999,48.32755598054886,24.776980596017804,1.5451145707586489,0.0,0.7015731728743628,1.633384938233866,0.4922049168970006,1,1
2785,2405212,2010-05-15 07:53:20,1,71730.94929,44570.82235,0.161231744,100.70988334300175,24119926.0,14987427.0,4.488,2458000,1.372939874,0.138229774,185.14892384053795,2.376888426,2458219.831,225.6222851,0.612670256,2010,5,15,0,0,True,2010-05-15,17568086.160778224,-5270,0.7312399989338498,25.423111223796255,1.6085342612516431,205391805.15039998,113.69560979189258,-32.31672921487575,3561826536385580.0,55201101771.20001,64.5245551646559,10.01687780176364,0.6127480819716047,0.0,0.93651011876874,4.039372134736903,0.8770512025562393,0,0
2786,3151655,2010-05-15 07:53:20,1,50516.969113574676,39625.98895,0.140460698,54.63921356,38424405.43229847,13056638.0,7.733,2458000,0.730034242,359.2873159,29.56892378,1.154981967,2457898.856,160.60904,1.580116934,2010,5,15,0,0,False,2010-05-15,52633702.94389351,-5270,0.5820928670904729,34.86445182061575,0.6236887131372623,109213122.6032,155.91856853832624,-60.77650003760184,3096089765941469.0,45640942943.199974,67.83579755997907,17.918710245535028,1.5803176530318874,0.0,0.5936071306089903,1.3614202714071935,0.3523694255098388,1,1
2787,3780571,2010-05-15 07:53:20,1,50516.969113574676,37301.78592,0.281478375,109.4950867,38424405.43229847,26165050.0,3.96,2458000,1.3582424092109981,172.1857897060477,183.3468841,2.604013072,2457976.422,182.73523715752074,0.7610904264177131,2010,5,15,1,1,False,2010-05-15,28289799.502446085,-5270,0.917193171366714,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,2069382186317274.0,16825773264.730705,122.98883110798856,5.312096461363489,0.622720708140897,inf,0.5411819452952478,2.3092473752916796,0.2928778979135486,1,1
2788,3410474,2010-05-15 07:53:20,2,105810.7959,65746.71371,0.370633702,144.1764984,55446012.0,34452556.0,5.751,2458000,1.3582424092109981,64.94457277,27.71113556,1.627166066,2457920.96,75.8722848,0.953886992,2010,5,15,0,0,False,2010-05-15,40821882.4739897,-5270,0.1979938595388281,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,5090856274479949.0,162962085362.33066,31.239513554093985,20.913530980073734,0.622720708140897,0.0,1.331353637843277,5.680945050924289,1.7725025089985278,0,1
2789,3576728,2010-05-15 07:53:20,1,48699.43275,30259.93364,0.443047447,172.345459,66278952.0,41183832.0,5.697,2458000,1.059671391,150.1939413,66.89756583,1.8981149729040065,2458112.337,258.951037,0.903539742,2010,5,15,0,2,False,2010-05-15,62546703.21660123,-5270,0.7912297991859314,28.93802262924044,1.090711399842484,158526840.0936,129.41477146681763,-41.87045768452158,2805314536608850.5,33095680240.760616,84.76376724095333,9.879329116059395,0.9036545171434868,0.0,0.648009117889443,2.157258549419056,0.4199158168678543,1,1
2790,3655558,2010-05-15 07:53:20,0,28942.62834,17983.8237,0.113975005,44.33627701,38424405.43229847,10594639.0,5.933,2456656,1.023824789,257.6168812,185.14892384053795,1.257952552,2456524.822,125.2788926,0.951405402,2010,5,15,0,0,False,2010-05-15,37530255.02520672,-5270,0.22867952164811248,29.44025967629034,1.0358371886019255,153164188.43440002,131.6608438228623,-43.33644449037034,4389707788763773.5,118138675089.60007,37.15724579977287,23.32597239520656,0.951526257420687,0.0,0.996695233842076,3.205810852184688,0.9934013891635107,0,0
2791,2436325,2010-05-22 06:33:20,1,77543.26928,48182.37196,0.497815573,193.6502533,74472152.0,46274848.0,3.419,2458000,1.831463128,157.5734421,191.9839354,1.8981149729040065,2457976.422,322.0955232,0.397655327,2010,5,22,1,0,False,2010-05-22,40662654.27976446,-5263,0.03639267637170073,22.01179030240412,2.4782796321727756,273986883.94879997,98.43971884529255,-24.225945615850602,6026946741069599.0,264015767951.16058,22.827980267392608,21.22478233473405,0.39770584020150745,inf,1.8302499066505746,10.530729218760488,3.3498147207944364,1,1
2792,3076899,2010-05-22 06:33:20,1,50516.969113574676,40110.73103,0.293904519,114.3288574,43967488.0,27320132.0,5.126265167737331,2458000,1.178300003,62.03993962,97.4948525,1.259279361,2458029.727,337.4781388,0.770584476,2010,5,22,0,0,False,2010-05-22,37314340.90474156,-5263,0.0687255858387704,27.442679731662434,1.2789007921102589,176273680.4488,122.72739472950578,-37.655033542729804,4825984565125895.0,164159168492.0,29.39820303342412,25.6172348356926,0.7706823621097436,0.0,1.175514032518416,4.351445707982932,1.3818332406477076,0,0
2793,3472700,2010-05-22 06:33:20,0,28376.57344,17632.09921,0.254886751,100.70988334300175,38130516.0,23693204.0,6.459,2458000,0.923737721,218.5006491,45.29924566,1.097483747,2457976.422,57.35949132,1.110148449,2010,5,22,0,1,False,2010-05-22,41278509.18410206,-5263,0.18809021440838186,30.994177608778518,0.8877201050881149,138191163.0616,138.6101760798613,-48.03195228222539,4206675253896814.5,112198757572.00002,37.493064494919324,25.62177988344174,1.110289468176147,0.0,0.9072506244955035,2.632848241990857,0.8231036956474812,0,0
2794,3522631,2010-05-22 06:33:20,1,48867.65151,30364.45824,0.122612973,47.69644928,18342640.0,11397588.0,7.266,2455333,0.78248327,172.1857897060477,296.6204631,1.8981149729040065,2457976.422,246.4148494,0.7610904264177131,2010,5,22,0,2,False,2010-05-22,23441574.667788107,-5263,0.999,33.67572281765902,0.692094868826132,117059497.192,150.60241082345263,-56.70271536459001,176250345752166.9,117059497.1920001,1505.6475551324443,18.70582847010625,1.4241202005142526,0.0,0.03498496613678423,0.08600157234118674,0.0014852432108338896,1,1
2795,3541504,2010-05-22 06:33:20,1,67849.16249,42158.83099,0.246050712,95.71372986,38424405.43229847,22871844.0,5.126265167737331,2458000,0.951005747,212.3949196,185.14892384053795,1.260149255,2457976.422,8.589558165,1.062745713,2010,5,22,0,0,False,2010-05-22,40403967.64531694,-5263,0.32507007341986144,30.546600559002908,0.9273159938028868,142270459.7512,136.60855066292717,-46.65474028556385,4109853926221180.5,96022590954.39995,42.80090638434141,21.800818826879965,1.0628807115959915,0.0,0.8993565601520244,2.686983013819696,0.8088422222884816,0,0
2796,2386847,2010-06-08 06:53:20,1,62833.70802,39042.42263,0.270838167,105.3560486,40516816.0,25175982.0,4.081,2458000,1.691946667,352.1195029,333.1805647,1.8981149729040065,2457811.203,84.77509269,0.447841226,2010,6,8,1,0,True,2010-06-08,23946863.56860207,-5246,0.12185272143924294,22.901351999333528,2.2005591263238,253115221.38320002,102.41795969432097,-26.223596169868888,5753485031505861.0,222272442819.96063,25.884832858773002,20.261746570236063,0.44789811442790883,inf,1.6793386060032922,8.926368550020822,2.820178153613081,1,0
2797,3330159,2010-06-08 06:53:20,0,14861.12668,9234.126186,0.285622202,111.1070404,42728476.0,26550244.0,5.126265167737331,2458000,1.201576767,202.8395567,307.4159385,1.448802219,2458120.688,182.73523715752074,0.7483018,2010,6,8,0,1,False,2010-06-08,35560338.02707505,-5246,0.20575085902938411,27.175572085682127,1.3169834636157216,179755884.34319997,121.53285302206196,-36.92558590920528,4780452180934572.0,142770956723.99997,33.48336587935025,22.056077660924704,0.7483968558432478,0.0,1.1758683186809515,4.438743859694585,1.3826663028775676,0,0
2798,3530350,2010-06-08 06:53:20,0,24603.03551,15287.36948,0.25822102652097634,28.43382835,10934808.0,6794574.5,6.315,2458000,0.947935238,87.80572636,19.14438733,1.095879268,2457922.704,83.07986184,0.7610904264177131,2010,6,8,0,2,False,2010-06-08,11535395.627944786,-5246,0.15606976517946472,30.59603314571062,0.9228285878392206,141811111.6048,136.82961991129136,-46.80586221267115,4285689260729342.5,119678684716.79999,35.809962909190766,26.141251434057338,1.0680491440727633,0.0,0.9363192721660042,2.7883834924064814,0.8766937794294757,0,0
2799,3724245,2010-06-08 06:53:20,2,83424.67285,51836.84741,0.478698571,186.2137451,38424405.43229847,44497812.0,5.126265167737331,2458000,1.3582424092109981,172.1857897060477,328.8557371,1.076616179,2457976.422,236.7193298,1.405865984,2010,6,8,0,0,False,2010-06-08,28289799.502446085,-5246,1e-05,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,5193674088014780.0,203191032487.32117,25.560547748773594,31.54567993729071,0.622720708140897,0.0,1.358242409143086,5.795680631238275,1.4622911297029717,1,1
2800,3747353,2010-06-08 06:53:20,1,44398.86117,27587.72571,0.40246426,100.70988334300175,38424405.43229847,23911784.835555866,4.347,2458000,1.577234643,183.896149,185.14892384053795,1.8981149729040065,2458242.878,182.73523715752074,0.497576215,2010,6,8,1,0,False,2010-06-08,24361882.74384642,-5246,0.20344489092229934,23.71954221158837,1.9806033051831755,235954302.5928,106.07701756057457,-28.130834136366122,5479680302216315.0,187950605239.16058,29.154895751698238,19.297502811154825,0.4976394216793459,inf,1.5442489867116744,7.651798153240425,2.384704932960033,0,0
2801,2365449,2010-06-15 08:20:00,2,87589.61281,54424.77914,0.31133183,121.1080856,46574580.0,28940102.0,6.085,2458000,0.968377582,128.2836975,358.5166597,1.491802904,2458091.375,266.0102798,0.7610904264177131,2010,6,15,0,0,False,2010-06-15,48095475.22135844,-5239,0.5405178018670819,30.271371168594335,0.9528403250403725,144869286.26720002,135.37768741020835,-45.817795621340224,3689573100206467.0,66564858096.00003,55.42824255533384,16.53229238708063,1.0344086595262378,0.0,0.8147276070008695,2.47860334944358,0.6637810736093632,0,1
2802,3713287,2010-06-15 08:20:00,1,54167.97208,33657.87132,0.278471766,108.3255157,41658784.0,25885568.0,6.585,2458000,1.3582424092109981,356.0648758,44.75272725,1.13818185,2457976.422,182.73523715752074,1.156185189,2010,6,15,0,1,False,2010-06-15,30671096.49756817,-5239,1e-05,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,5193674088014780.0,203191032487.32117,25.560547748773594,30.09921520171955,0.622720708140897,0.0,1.358242409143086,5.795680631238275,1.5459113987956503,0,1
2803,3483296,2010-06-22 07:00:00,1,54917.86076,31312.45573536955,0.28306756,100.70988334300175,42346304.0,26312774.0,4.982,2457600,1.285577428,88.50663491,113.3646126,1.602986261,2457976.422,100.8422475,0.676171274,2010,6,22,0,0,False,2010-06-22,32939520.465818256,-5232,0.24689981800147154,26.272738147359274,1.457472590144842,192322383.22880003,117.49525690509444,-34.51283848798536,4896404929296278.0,144838021812.00003,33.806074316948475,20.41812850815544,0.6762571660230029,0.0,1.2457772497989654,5.0313960771320305,1.5519609561166738,0,0
2804,3532395,2010-06-22 07:00:00,1,66547.34694,41349.93344,0.425906974,100.70988334300175,63714780.0,39590528.0,5.126265167737331,2458000,1.938100119,284.4727598,285.5586294,2.922392902,2458252.416,267.9771255,0.7610904264177131,2010,6,22,1,0,False,2010-06-22,32874865.119390666,-5232,0.5078647761024155,21.397663450871644,2.697847212006098,289939777.80240005,95.69326007162346,-22.89300005783841,5344383043768894.0,142689577465.60004,37.45461398578555,12.224395139422105,0.3653380662111894,inf,1.6695507744905302,10.165429021102812,2.7873997886019293,1,0
2805,3552671,2010-06-22 07:00:00,1,70962.79868,44093.52343,0.490341965,190.7430267,73354112.0,45580132.0,3.768,2458000,1.757915162,69.55242857,292.7658528,2.549413532,2458020.27,351.6399245,0.422870321,2010,6,22,1,2,False,2010-06-22,41727902.22512456,-5232,0.45024833229124867,22.467538815219893,2.330504286599008,262984108.2352,100.47788815589352,-25.239515020670627,5275813942186851.0,144575952083.19995,36.49164239396292,13.83303867125815,0.42292403795829003,inf,1.5696483832619421,8.668623915600731,2.463796047076828,0,0
2806,3656923,2010-06-22 07:00:00,1,52234.41741,32456.43564,0.312052321,121.3883514,38424405.43229847,29007074.0,5.126265167737331,2458000,1.3582424092109981,304.342483,236.6181852,1.8981149729040065,2458158.127,240.7941634,0.756253107,2010,6,22,0,2,False,2010-06-22,28289799.502446085,-5232,0.39747880056743323,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,4765774329666850.0,122428128889.49127,38.927118897395204,16.78337757895808,0.622720708140897,0.0,1.2463386606981406,5.318182370942821,1.5533600571508352,0,0
2807,3672899,2010-06-22 07:00:00,0,37926.20529,23565.86906,0.42341696,164.709198,63342280.0,39359068.0,5.959,2457600,1.007466398,172.1857897060477,324.7548505,1.433940526,2457976.422,187.5603562,0.7610904264177131,2010,6,22,0,0,True,2010-06-22,62872846.30608593,-5232,0.4233135009233329,29.678310323569537,1.0111111352222508,150716973.14080003,132.7254386816705,-44.04010518310471,4052485893016737.0,86916443592.00003,46.62507720679147,18.89116665170466,0.9747952020634284,0.0,0.9127476985704944,2.888891222280965,0.8331083612457343,0,0
2808,2468910,2010-06-22 07:00:00,0,37926.1024,23565.80513,0.423415641,164.7086792,38424405.43229847,39358944.0,5.126265167737331,2458000,1.007452536,128.0258111,324.7389769,1.433955252,2458146.754,217.4471749,0.974691508,2010,6,22,0,0,True,2010-06-22,38140164.48343971,-5232,0.42334770201025135,29.67851450158679,1.01109026707066,150714899.3856,132.7263517935227,-44.04071115104487,4052386530498569.0,86910093072.0,46.62734082152461,18.890509462943392,0.9748153211118548,0.0,0.9127190397583774,2.888760767955334,0.8330560455374545,0,0
2809,2471083,2010-06-22 07:00:00,1,50516.969113574676,34123.81083,0.283067439,110.1132355,42346284.0,26312762.0,5.126265167737331,2458000,1.3582424092109981,172.1857897060477,113.3836032,1.602984798,2457983.785,11.30260877,0.676209156,2010,6,22,0,0,False,2010-06-22,31177265.348826002,-5232,0.18019050732716596,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,5108662630634482.0,166579603055.13065,30.6679961828444,21.303267765549293,0.622720708140897,0.0,1.3360103312883287,5.7008153684930996,1.7849236053091495,0,0
2810,3363699,2010-07-08 06:20:00,1,50516.969113574676,35710.0151,0.240698879,100.70988334300175,36008040.0,22374358.0,5.846,2458000,1.040565531,263.0679128,185.14892384053795,1.320711999,2458031.969,330.7797132,0.92853851,2010,7,8,0,0,False,2010-07-08,34604298.265958995,-5216,0.2692252046161619,29.20248024333608,1.0613464990809285,155668603.4376,130.59746187138813,-42.6392426181217,4378061842549414.0,113758691824.79997,38.48551501710372,22.158592706462144,0.9286564606573425,0.0,1.0021449898953927,3.27604507058063,1.0042945807724368,0,0
2811,3441127,2010-07-08 06:20:00,2,92214.68043,57298.61629,0.489521932,190.4240265,73231440.0,45503904.0,5.375,2458000,1.3582424092109981,270.4029057,259.1860544,1.8981149729040065,2457976.422,318.6943648,0.793490951,2010,7,8,0,2,False,2010-07-08,53916325.615646236,-5216,0.39747880056743323,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,4765774329666850.0,122428128889.49127,38.927118897395204,16.78337757895808,0.622720708140897,0.0,1.2463386606981406,5.318182370942821,1.5533600571508352,0,1
2812,3704765,2010-07-08 06:20:00,1,51426.42619,31312.45573536955,0.438873786,170.7219086,65654588.0,40795868.0,5.126265167737331,2458000,1.163775651,296.772978,185.14892384053795,1.211000026,2458146.644,245.2688506,0.785055163,2010,7,8,0,1,False,2010-07-08,56415158.663600534,-5216,0.040578590005231355,27.613396145738207,1.2553271965213695,174100837.38959998,123.49086174300264,-38.124982335073476,4803555681210209.0,167036070889.59995,28.757595024999414,26.51472232078576,0.785154887187038,0.0,1.1628171069718285,4.251386131559581,1.352143624266333,0,0
2813,3398658,2010-07-15 07:46:40,1,64985.59107,40379.51907,0.158694702,61.73223877,23740390.0,14751594.0,3.883,2454476,1.706709762,224.0967295,338.0450839,1.8981149729040065,2454530.084,336.3135078,0.442043048,2010,7,15,1,2,False,2010-07-15,13910033.520977775,-5209,0.11214865887900542,22.802088154088025,2.229423358174265,255323780.3952,101.97403828296704,-25.996761209340075,5785187447236140.0,226689560843.96063,25.520308150485647,20.373391305500647,0.442099200115456,inf,1.6959428813922035,9.093284239984996,2.8762222569448896,1,0
2814,2215442,2010-07-15 07:46:40,1,75369.81383,46831.87126,0.341330731,132.7776642,51062352.0,23911784.835555866,6.345,2458000,1.3582424092109981,109.0770213,346.8725461,1.16418128,2458055.409,298.0283623,0.7610904264177131,2010,7,15,0,0,False,2010-07-15,37594432.07907348,-5209,1e-05,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,5193674088014780.0,203191032487.32117,25.560547748773594,29.51507093228734,0.622720708140897,0.0,1.358242409143086,5.795680631238275,1.5812245741016786,0,0
2815,3063058,2010-07-15 07:46:40,1,50516.969113574676,30090.55335,0.25822102652097634,165.3577881,38424405.43229847,39514052.0,6.672,2458000,0.879674516,50.82175743,230.0696064,1.110675968,2457976.422,241.3639369,1.194596005,2010,7,15,0,0,True,2010-07-15,43680253.017922446,-5209,0.26259877693217143,31.76094759807866,0.8249660081290111,131599307.5936,142.0392757182251,-50.437889616394926,4033031967912345.5,97041490374.40002,41.55987250764934,24.272398625434437,1.194747751610901,0.0,0.8488024406619753,2.3457325976291483,0.7204655832737262,0,1
2816,3409434,2010-07-22 06:26:40,0,31217.40912,19397.28402,0.261989471,101.9139023,39193068.0,24353444.0,5.126265167737331,2458000,1.02265841,172.1857897060477,185.14892384053795,1.282502494,2457976.422,182.73523715752074,0.7610904264177131,2010,7,22,0,1,False,2010-07-22,38324691.42848979,-5202,0.2540868793129076,29.45704373380581,1.0340675968836548,152989698.136,131.73590440994803,-43.38587127676742,4358723124503083.5,114117023169.59999,38.19520526771169,22.717967332639862,0.9531545967961043,0.0,0.9890961912543841,3.177744651327683,0.978311275553929,0,0
2817,3465534,2010-07-22 06:26:40,0,28287.20705,17576.5704,0.25822102652097634,48.21715546,38424405.43229847,11522017.0,6.041,2458000,0.995873328,134.3475514,185.14892384053795,1.337137338,2457976.422,142.9385362,0.99174021,2010,7,22,0,2,False,2010-07-22,38583627.407178104,-5202,0.3426781302450948,29.850554718335772,0.9937089232996197,148982649.86879998,133.49573903255174,-44.55278084961789,4177948662575530.0,97929553972.8,42.66279680734539,20.886010380804237,0.9918661896431152,0.0,0.9355760583194267,2.9270697620045687,0.8753025609005155,0,0
2818,3548659,2010-07-22 06:26:40,1,45051.0363,27992.96197,0.465496589,181.0781708,69637304.0,43270612.0,3.604,2457600,2.108649058,283.3636155,35.12553571,3.046533659,2457633.46,349.390871,0.321882684,2010,7,22,2,0,False,2010-07-22,33024605.842211224,-5202,0.44477984491623246,20.514092219320357,3.0616778869226238,315453899.07680005,91.7418093981997,-21.041398979139007,5795910253628331.0,175146362767.20007,33.09181054094798,12.716982622091505,0.321923572553949,2.0,1.8885903009947285,12.510997402201532,3.5667733250113596,1,1
2819,2468738,2010-07-22 06:26:40,1,45051.02087,27992.95238,0.465496508,181.0781403,69637288.0,43270604.0,3.604,2458000,2.108576507,172.1857897060477,35.11414109,3.046676825,2457976.422,118.1505733,0.7610904264177131,2010,7,22,2,0,False,2010-07-22,33025734.550688513,-5202,0.44489745327509705,20.514445136346975,3.0615198763606952,315443045.4472,91.74338769112354,-21.0421229626095,5795432535591263.0,175103237874.40002,33.097232272473875,12.715336913600293,0.32194018761008175,2.0,1.8884021497659391,12.509320575942333,3.56606267924062,1,1
2820,3740929,2010-07-22 06:26:40,0,35498.73349,31312.45573536955,0.293526411,100.70988334300175,38424405.43229847,27284984.0,6.642,2458000,0.891445511,172.1857897060477,185.14892384053795,1.063705124,2457976.422,178.893467,1.171013414,2010,7,22,0,1,False,2010-07-22,43103481.88213431,-5202,0.1932362784650333,31.55055879230971,0.8415796816681557,133360248.4456,141.09838837541636,-49.77188800534958,4128286754391632.0,107590210340.80002,38.37046829181741,25.94280978111677,1.1711621666220313,0.0,0.8746437702351406,2.4494911925231184,0.7650017248111414,0,1
2821,3758928,2010-07-22 06:26:40,0,20090.91393,31312.45573536955,0.301055128,117.1104431,38424405.43229847,27984824.0,5.541,2458000,1.122370611,167.8832461,185.14892384053795,1.344641755,2458161.239,226.7645078,0.828895238,2010,7,22,0,1,False,2010-07-22,34235042.37879449,-5202,0.19803720965391525,28.118122165553373,1.1889332356984432,167906643.4056,125.7480651236419,-39.5314397058492,4627713412525207.0,134654880263.20001,34.3672164237921,23.005319498894274,0.8290005307056175,0.0,1.1001415031628634,3.879133337311468,1.2103113269814447,0,0
2822,3549033,2010-07-22 06:26:40,1,50516.969113574676,32547.72419,0.24895293,96.84268951,37242828.0,23911784.835555866,3.212,2458000,1.3582424092109981,232.8563776,69.48028898,1.8981149729040065,2458026.587,352.8558425,0.273856808,2010,7,22,2,0,True,2010-07-22,27419868.314695258,-5202,0.39747880056743323,25.560292144574127,1.5827742204207351,203193064.41796532,114.30910152004326,-32.66642672579889,4765774329666850.0,122428128889.49127,38.927118897395204,16.78337757895808,0.622720708140897,2.0,1.2463386606981406,5.318182370942821,1.5533600571508352,0,1
2823,3529624,2010-08-08 06:46:40,0,29678.05482,18440.78912,0.166003542,64.57537842,38424405.43229847,15430993.0,3.567,2458000,2.072834567,192.378715,98.73952941,3.160289252,2457573.805,140.9207214,0.7610904264177131,2010,8,8,2,1,False,2010-08-08,18537130.769634865,-5185,0.5246220331870797,20.69055476906013,2.9840081283181754,310096051.2232,92.53097391160183,-21.404952832573844,5462217529270291.0,147412830347.2,37.0538813779315,11.553420066445279,0.33030281453122845,2.0,1.7646771518387234,11.491580873533938,3.1140854502216286,1,1
